Energy(eV) / Data point number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
4.0206,-0.00157823,-0.000921679,0.00166665,-0.000571389,-0.000925701,-0.00122053,0.00718122,-0.00165654,-0.000496863,-0.000859975,-0.00027706,0.00342212,0.000758118,0.00163227,0.000724035,0.00178387,0.00503395,0.00466906,0.00857206,0.00811719,0.0125089,0.0144223,0.0217721,0.0311858,0.0374354,0.0478147,0.0654571,0.0797526,0.0975527,0.123753,0.147818,0.182802,0.22229,0.267803,0.324246,0.379909,0.448215,0.523706,0.603777,0.696471,0.787461,0.892134,0.992522,1.10335,1.21081,1.32329,1.42732,1.53454,1.6301,1.71974,1.79844,1.8667,1.92516,1.96375,1.984,1.99315,1.98873,1.96143,1.91816,1.86601,1.80057,1.71908,1.62969,1.53292,1.42977,1.32105,1.21387,1.1017,0.99209,0.889395,0.787961,0.693591,0.604305,0.522773,0.447534,0.383209,0.320913,0.272412,0.223561,0.18289,0.149786,0.122286,0.100004,0.0787244,0.0650855,0.0506905,0.0398048,0.0303998,0.0193234,0.0143997,0.0110141,0.0061202,0.00676207,0.000263016,0.00528926,0.0053583,0.000182134,0.00230157,0.00186865,4.77611e-05
3.98656,0.000639126,-0.00271033,0.00192524,0.00311035,-0.0023071,-0.00103078,-0.00392031,-0.00459933,0.00209709,0.00148907,0.00205916,-0.000174148,0.00297691,0.000860939,0.00245165,0.0056415,0.00254311,0.00790759,0.00432832,0.0126365,0.0125715,0.0152022,0.0212025,0.0293429,0.0384667,0.0467366,0.0608963,0.0785852,0.0991783,0.120785,0.147194,0.185901,0.224759,0.27058,0.324033,0.384108,0.453152,0.525797,0.607382,0.690091,0.789694,0.88978,0.990907,1.10294,1.21542,1.32072,1.42493,1.53278,1.63249,1.72097,1.8031,1.87324,1.92757,1.96565,1.98788,1.99816,1.98886,1.96381,1.92356,1.86781,1.80395,1.72529,1.63378,1.53697,1.42893,1.32202,1.21322,1.10214,0.993129,0.890247,0.788573,0.69086,0.601465,0.5293,0.450456,0.382308,0.324064,0.271214,0.220431,0.184702,0.151419,0.1224,0.0995775,0.0813818,0.0597895,0.0485324,0.0355655,0.0284964,0.0238678,0.0146843,0.0100246,0.00962258,0.00865079,0.00916816,0.00358858,0.00574199,0.000849505,0.00273954,-0.000588487,0.000732198
3.95252,-0.000886294,-0.000882188,-0.0045206,0.000804828,-0.000863186,0.000656952,0.000118931,-0.00179332,-0.00287749,-0.0024079,0.000259693,0.004547,0.00136179,0.00275236,-0.000805202,0.00359375,0.00538256,0.00513562,0.00397653,0.0104473,0.00878918,0.014984,0.0242414,0.0273659,0.0376109,0.045221,0.0613775,0.0739928,0.0951541,0.121803,0.148962,0.181207,0.223744,0.264,0.320367,0.379888,0.444028,0.519153,0.596606,0.68593,0.778017,0.879758,0.98256,1.08353,1.19671,1.30468,1.41062,1.51583,1.60863,1.70208,1.78231,1.84776,1.89927,1.94655,1.9672,1.97551,1.9695,1.94458,1.90447,1.84903,1.77983,1.70454,1.60874,1.51553,1.41423,1.30726,1.1995,1.08493,0.985351,0.878761,0.77856,0.689354,0.596862,0.517794,0.443815,0.37957,0.320794,0.267294,0.219956,0.179077,0.148586,0.116986,0.0973471,0.0747362,0.0631856,0.0478125,0.0368458,0.0277105,0.0243316,0.0163255,0.0134582,0.00601415,0.0031724,0.00510457,0.00175865,0.00396484,-0.00155221,-0.00425834,0.00385817,-0.00043647
3.91847,0.00541992,-0.000859993,-0.00567483,-0.00300602,0.00204276,0.00187683,-0.00306758,-0.00012,8.82649e-05,0.00234434,0.00274919,-0.00112892,0.000474173,0.00402553,0.0045989,0.00079998,-6.4091e-05,0.00321462,0.00655171,0.00678867,0.012414,0.016824,0.0223835,0.0261662,0.0387357,0.0459544,0.0575126,0.0770497,0.0941485,0.118661,0.146384,0.180154,0.217799,0.260815,0.314069,0.371651,0.435159,0.502286,0.584547,0.66967,0.764358,0.855106,0.960505,1.06617,1.17375,1.27557,1.37473,1.47966,1.57494,1.65719,1.73929,1.80528,1.8545,1.89598,1.92241,1.92669,1.92265,1.89589,1.85798,1.80592,1.73663,1.66125,1.5727,1.47468,1.37985,1.27578,1.17016,1.06132,0.957821,0.857046,0.761243,0.667784,0.584494,0.507748,0.430121,0.368432,0.314598,0.260989,0.218054,0.176246,0.145018,0.116463,0.0962811,0.0780542,0.0607077,0.0458531,0.0358713,0.0257534,0.0197664,0.0186242,0.012435,0.0108798,0.00291994,0.00699448,0.0036004,0.00371862,0.00287426,0.00396338,0.00348681,0.000370333
3.88443,0.00413345,0.00105918,-0.00132289,-0.00409065,-0.00092055,0.0010049,0.00162324,-0.00213866,0.00392186,-0.000547108,0.00330385,0.00286742,4.63879e-05,-0.00262541,-0.00189715,0.00330337,0.00295135,0.0038546,0.00574757,0.00809039,0.0105329,0.0147042,0.0205678,0.0305754,0.0345058,0.0428235,0.0551762,0.0768826,0.0907845,0.114232,0.141764,0.171108,0.208409,0.250536,0.301523,0.353472,0.419951,0.490021,0.56654,0.649199,0.730232,0.82519,0.923219,1.02278,1.12473,1.22881,1.33138,1.42641,1.51841,1.59897,1.67292,1.73838,1.79014,1.83001,1.84852,1.85739,1.8481,1.82548,1.7902,1.74109,1.67618,1.60156,1.51831,1.42584,1.33249,1.23168,1.12329,1.02449,0.927305,0.825492,0.731659,0.647255,0.562093,0.484935,0.419548,0.355589,0.299877,0.251497,0.206299,0.168403,0.144476,0.110387,0.0948229,0.0724797,0.0567454,0.0425842,0.0358101,0.026777,0.0217179,0.013703,0.0120444,0.00849,0.00574032,0.000960168,0.00225738,-0.00144679,0.0036483,0.000751152,-0.00135911,0.00286389
3.85039,0.00104382,0.000913563,-0.00245629,-1.62123e-05,-0.000431106,-0.000945044,-0.000700959,0.000842437,-0.000881769,-0.000329352,-0.000901556,0.00212196,0.000287339,-0.00103589,0.000408903,0.00492144,0.00108332,0.00681628,0.00368748,0.00642755,0.0128383,0.0126937,0.0175761,0.0233899,0.0341801,0.0419254,0.0545748,0.0710962,0.0870045,0.104823,0.131582,0.16495,0.197611,0.23941,0.284724,0.339065,0.399634,0.46363,0.534384,0.610432,0.698082,0.78814,0.881308,0.973311,1.07033,1.1676,1.26295,1.35875,1.44392,1.52016,1.59191,1.65227,1.70296,1.73893,1.76118,1.76743,1.76046,1.73733,1.69953,1.65243,1.59542,1.52412,1.44264,1.3547,1.26347,1.17052,1.074,0.974278,0.875657,0.784553,0.701996,0.61297,0.535231,0.462453,0.398136,0.337752,0.289665,0.237107,0.201527,0.162918,0.136125,0.10834,0.0913557,0.0675833,0.0520478,0.044357,0.0287536,0.0235045,0.019474,0.0135197,0.0105918,0.0067409,0.00389062,0.00206101,0.0029643,0.00655736,0.00543263,0.000234648,-0.000154175,-0.000334769
3.81635,0.00199647,0.0024439,0.00441244,0.00208652,0.00151562,0.00290285,-0.00111849,-0.00107122,-0.00126483,-0.000308537,0.000934782,0.00162892,-0.00119034,-0.00169826,0.00628723,0.0049475,0.00377914,0.00618794,0.00489043,0.00735943,0.0133952,0.0150089,0.0167217,0.0254896,0.0326292,0.04387,0.052446,0.0644017,0.0818767,0.101025,0.123881,0.151057,0.187802,0.227861,0.269161,0.315181,0.374613,0.433834,0.501216,0.575072,0.656509,0.738287,0.824894,0.913666,1.00365,1.09688,1.18531,1.27391,1.35456,1.42684,1.4968,1.55349,1.5971,1.63242,1.65206,1.65952,1.65271,1.63125,1.60006,1.55057,1.49287,1.42955,1.35068,1.27024,1.1861,1.09678,1.00886,0.909205,0.822139,0.734201,0.652462,0.577013,0.504098,0.434269,0.372631,0.319511,0.26973,0.228209,0.184105,0.154872,0.125161,0.100816,0.0833346,0.06432,0.0500257,0.0392087,0.0287906,0.0240658,0.0187691,0.0109179,0.0078654,0.0103856,0.00618291,0.0069905,0.00190566,-3.27313e-05,0.00229543,0.00110194,0.00316941,-0.000171689
3.78231,-0.00397306,5.60429e-05,0.00488132,-0.000938437,0.0078306,0.000825399,-0.00363383,0.00326221,-0.00437245,-0.000419525,-0.000404634,0.00331587,0.000637556,0.000700368,0.00413356,4.00241e-05,0.00143586,0.00406638,0.0043511,0.00808827,0.00888341,0.0151735,0.017457,0.0251723,0.0304531,0.0347204,0.0480314,0.0597762,0.0748314,0.0925123,0.114341,0.143117,0.174525,0.208894,0.249569,0.29384,0.347937,0.401659,0.467013,0.535876,0.607053,0.682495,0.76421,0.848393,0.932196,1.01806,1.10036,1.18253,1.25195,1.32334,1.38787,1.4414,1.48143,1.51404,1.52793,1.53368,1.52822,1.5093,1.47884,1.43628,1.38879,1.32453,1.25553,1.17574,1.0986,1.01886,0.930437,0.847843,0.760605,0.684866,0.605955,0.537358,0.465801,0.401697,0.345201,0.298559,0.24765,0.209209,0.171108,0.141508,0.115725,0.0956754,0.073957,0.0581686,0.0464302,0.0350223,0.0280533,0.0186719,0.0139282,0.0143645,0.008969,0.0100379,0.00656924,0.00208566,0.00331947,0.00445162,-0.00100808,-0.0019145,0.00424177,-0.00146954
3.74827,0.000782642,0.00129825,0.00410373,0.00126994,0.00304958,0.000452997,0.00247283,-0.00288231,0.000692492,-0.00119368,0.000568818,-0.00207988,0.002308,0.00170333,0.000799756,-0.00242132,0.00239641,0.00302498,0.0036921,0.00599913,0.00655303,0.011155,0.0160456,0.0212756,0.0251331,0.0335807,0.042735,0.0545431,0.0727871,0.0851434,0.110553,0.129814,0.157556,0.184622,0.224278,0.274562,0.316606,0.369045,0.426515,0.490807,0.556301,0.622492,0.700795,0.776957,0.852565,0.932223,1.00894,1.07911,1.14638,1.2157,1.27092,1.31634,1.35474,1.38154,1.39849,1.40738,1.40491,1.38155,1.35328,1.31585,1.26731,1.20973,1.14539,1.08206,1.00752,0.928166,0.850198,0.773403,0.699025,0.625253,0.551397,0.489643,0.430703,0.367628,0.319313,0.271378,0.224684,0.189797,0.156597,0.131327,0.104609,0.0909694,0.0705674,0.0534557,0.0454195,0.0324954,0.0267628,0.0204059,0.0160851,0.015364,0.00740706,0.00580386,0.00321371,0.00561628,-0.00115656,0.00128354,-0.00123881,0.0057205,0.00298637,0.00265531
3.71423,-0.000937491,0.001416,-0.000653664,-0.00372605,-0.00180144,-0.00284248,-0.00243037,0.00300318,7.93098e-06,0.00172007,-0.000250229,0.00177124,0.00628384,0.00100874,0.00112886,0.000770663,0.00524355,0.000599623,0.00270245,0.00536192,0.0100452,0.008244,0.0104685,0.0158156,0.0237052,0.0315805,0.0388185,0.0530299,0.0619117,0.0770831,0.0970294,0.116697,0.142242,0.170673,0.205885,0.24336,0.287446,0.3289,0.386824,0.440523,0.49983,0.565969,0.631087,0.698742,0.767794,0.838849,0.914561,0.973395,1.03552,1.09375,1.14706,1.19178,1.22469,1.246,1.26623,1.26938,1.26952,1.24931,1.22407,1.18892,1.14409,1.09419,1.03617,0.974476,0.911473,0.841601,0.768694,0.702976,0.631314,0.56517,0.501123,0.443657,0.38728,0.332082,0.283942,0.244074,0.207826,0.168347,0.140917,0.116585,0.0927748,0.0774739,0.061519,0.0479703,0.0408529,0.0304104,0.021544,0.0173299,0.00871191,0.0106308,0.00999876,0.0100483,0.00485266,0.00254578,-0.00215705,-0.00104257,-0.000111685,0.000145727,-0.0016785,-0.000638323
3.68019,0.00465721,0.00278228,-0.00148093,0.000528985,0.000150498,0.00261194,-0.00230885,0.00247214,0.00134655,0.0021661,-0.00484592,-0.000248404,0.00113081,0.00300332,0.00220573,0.00181025,0.00209124,0.00230318,0.00209901,0.00816605,0.00584062,0.00815273,0.0121538,0.0185765,0.0229085,0.0282638,0.0331557,0.0467571,0.0550205,0.0676365,0.0904102,0.104528,0.128567,0.153666,0.184649,0.215074,0.253827,0.294291,0.343654,0.3906,0.445695,0.499399,0.564721,0.627502,0.692653,0.746587,0.811935,0.86825,0.924985,0.978253,1.0209,1.06141,1.09294,1.11302,1.12546,1.13265,1.12709,1.11653,1.09057,1.05831,1.02255,0.977539,0.922437,0.871409,0.807717,0.748442,0.689843,0.625935,0.562338,0.503305,0.44471,0.392024,0.345054,0.297917,0.257715,0.216493,0.181752,0.157269,0.127608,0.10588,0.0848071,0.0720086,0.0542352,0.0485886,0.0295913,0.0297439,0.0243387,0.0167561,0.00951325,0.00791493,0.00654919,0.00516516,0.00126037,0.00284495,0.000365651,-0.00161414,-0.00162188,-0.000138856,-0.0039505,0.00103647
3.64615,0.000263439,-0.000608734,0.00104496,-0.00190024,-0.000792678,0.000719112,0.00182704,-0.00176301,-0.000638263,-5.00941e-05,8.35306e-05,-0.00309782,9.35778e-05,0.00234621,0.000640316,0.000924783,0.00473249,0.00439564,0.0043027,0.00493668,0.0045245,0.00951739,0.010875,0.0132277,0.0193193,0.0248373,0.0341702,0.0400369,0.0470715,0.061695,0.0774427,0.0929327,0.111527,0.131898,0.163372,0.189084,0.223273,0.258415,0.304775,0.346157,0.395921,0.445064,0.495155,0.547849,0.603751,0.658129,0.710854,0.76562,0.819206,0.86064,0.898202,0.933681,0.962106,0.978551,0.99143,0.995599,0.99599,0.981389,0.96007,0.937691,0.899359,0.856961,0.816174,0.765445,0.713729,0.656183,0.606627,0.552049,0.495897,0.444372,0.394818,0.345628,0.300353,0.259597,0.222673,0.188296,0.161166,0.13302,0.10861,0.0888589,0.077184,0.062382,0.0493416,0.040168,0.0295385,0.0275981,0.0186943,0.0106358,0.0127935,0.00966005,0.00574869,0.00363055,0.00509267,0.004667,-0.00139004,0.00179519,0.00067355,-0.00253406,0.00195334,0.00125583
3.61211,0.00155762,0.0010194,0.00310878,2.22553e-05,0.00218824,-0.00149085,-0.00220597,-0.00234228,-0.00179839,0.000420166,-0.000553695,-0.00244076,0.00249698,-0.000645318,-0.000698559,-0.00112791,0.0027529,0.00272053,-0.000582195,0.00234523,0.00689904,0.00830189,0.00808193,0.0132627,0.0157956,0.0234403,0.0309587,0.0304816,0.0436642,0.0542635,0.0657292,0.0776142,0.0974615,0.114595,0.141708,0.167069,0.198632,0.226968,0.262667,0.303238,0.336851,0.385603,0.433199,0.479746,0.523334,0.574764,0.620085,0.665791,0.711413,0.746478,0.78041,0.809708,0.835731,0.853631,0.861531,0.870189,0.864885,0.851264,0.833401,0.81231,0.781641,0.746356,0.703147,0.664257,0.619156,0.576607,0.527111,0.478548,0.432489,0.380985,0.342323,0.303348,0.261217,0.224247,0.192593,0.167523,0.141398,0.118202,0.0981044,0.0814076,0.0647485,0.053079,0.0455311,0.0349666,0.0261175,0.0217698,0.0181128,0.012144,0.00776162,0.00791238,0.00679569,0.00529338,0.00525875,0.00630223,-0.00121837,0.00564291,-0.000201062,-0.00262888,0.00177426,0.00386365
3.57807,-0.00409944,0.00181359,0.000861645,0.0014522,0.00379677,0.00122815,-0.00123271,-0.00403568,0.00104327,-0.0014057,0.00110277,0.00119542,0.00137796,-0.000948411,0.00116104,0.00243394,0.0040191,0.00330138,0.00149447,0.0069552,0.00197387,0.00309675,0.0108114,0.0119704,0.0152208,0.0185002,0.0249325,0.0281856,0.0376903,0.048037,0.0551914,0.0685544,0.0850707,0.0996095,0.119736,0.145406,0.168044,0.195482,0.224183,0.260787,0.293723,0.330721,0.369516,0.411195,0.450489,0.4906,0.533228,0.569149,0.607392,0.639286,0.67296,0.697119,0.716446,0.729614,0.738329,0.744677,0.744537,0.732219,0.717472,0.695907,0.66947,0.643724,0.607011,0.569687,0.530104,0.49302,0.451312,0.409699,0.370646,0.332827,0.290928,0.255983,0.224575,0.19442,0.168478,0.142768,0.12139,0.100641,0.0851912,0.0660321,0.0526578,0.0458794,0.0347882,0.030188,0.0228739,0.017745,0.0170974,0.0108255,0.0053435,0.003852,0.00617288,0.00372711,-0.00108217,0.0013378,0.00059953,-0.000572096,0.000432629,-0.00249276,-0.000366085,0.000790135
3.54403,-0.00199053,0.000942661,-0.000158832,-0.00296542,0.000264762,-0.00191945,0.00051209,-0.00494041,-0.00263998,0.000607599,0.00249253,0.00213007,0.00163523,-0.000404409,-0.00180491,0.00222351,0.00279457,0.00166584,0.00171811,0.00483231,0.00386367,0.00294179,0.00752298,0.0092919,0.0147006,0.0136773,0.0201755,0.0287796,0.0304597,0.038392,0.0466027,0.0564722,0.0712115,0.0828334,0.103118,0.12332,0.144979,0.163797,0.191074,0.219927,0.247708,0.281705,0.314397,0.345522,0.38155,0.41462,0.446289,0.482753,0.51546,0.541674,0.571225,0.587402,0.604528,0.618578,0.628031,0.62984,0.626677,0.622037,0.607129,0.587961,0.567969,0.544975,0.516359,0.480139,0.450208,0.417533,0.380192,0.349362,0.315121,0.282463,0.248056,0.21923,0.18872,0.165695,0.146026,0.121144,0.104504,0.0839085,0.0711361,0.0593239,0.0487385,0.0411363,0.0315743,0.0251639,0.0168741,0.0191535,0.010482,0.00660705,0.0094169,0.00390048,0.0040478,0.00512256,0.00344971,0.00439068,0.000656055,-0.000811765,0.00106405,-0.00262094,0.00335408,-0.00118018
3.50998,0.00153187,0.00226109,0.00190725,3.83546e-05,-0.0056079,-0.000321995,-0.0016866,0.00266838,-0.00095422,0.0033502,0.000501564,0.000191861,0.000491046,0.000463499,0.001454,0.000657498,0.00452666,0.00211438,0.000959884,0.00113349,0.00327902,0.00471461,0.00747276,0.00786189,0.00614514,0.0114716,0.0131015,0.0183614,0.0270258,0.0321734,0.039677,0.0484388,0.0566704,0.0737282,0.0849383,0.103668,0.118731,0.140889,0.159228,0.184296,0.208293,0.236194,0.265337,0.290857,0.319476,0.349155,0.375215,0.40606,0.428077,0.457466,0.475186,0.491535,0.510402,0.518989,0.522,0.527947,0.523496,0.519244,0.509812,0.491528,0.47335,0.453141,0.430253,0.406928,0.376649,0.343668,0.322468,0.291962,0.263069,0.232775,0.210704,0.182145,0.160071,0.136439,0.116283,0.0963912,0.0857729,0.0713314,0.0588465,0.047579,0.0392125,0.0320472,0.0291661,0.022819,0.0195734,0.0161651,0.00830216,0.0090313,0.00695004,0.0059846,0.00328347,0.00224212,0.00310395,0.00235466,0.000714557,-0.000526145,-0.00129355,0.000640767,-0.000864804,0.000315607
3.47594,0.00385475,0.000911962,0.000855776,-0.00220851,-0.000681176,0.00296717,-0.000740567,0.00288217,-0.00289209,-0.00127147,-0.00119248,-0.00122843,-0.003824,0.00273014,-0.00109972,-0.00257425,7.67576e-05,0.00202971,0.00223141,0.00409044,0.00242908,0.00376158,0.00561466,0.0055872,0.00596542,0.0107787,0.0140948,0.017395,0.0192218,0.0269989,0.0340563,0.044115,0.047999,0.0575698,0.0724,0.0828896,0.100079,0.117671,0.131411,0.149375,0.174049,0.195537,0.214091,0.239263,0.265156,0.286706,0.308431,0.333217,0.353263,0.373896,0.389733,0.407642,0.417095,0.426839,0.429054,0.434778,0.432315,0.427351,0.420873,0.409305,0.393733,0.37527,0.354159,0.331861,0.310292,0.288396,0.264914,0.241396,0.216083,0.194697,0.16929,0.150988,0.133153,0.114371,0.100081,0.084792,0.070418,0.0595223,0.0508278,0.0375114,0.0308598,0.0229942,0.0178015,0.0160233,0.0136892,0.0110536,0.00631245,0.00429675,0.00330704,0.00458022,0.00085913,0.00383732,0.00137476,0.00153917,-0.0021143,0.000311147,0.00197983,-5.7395e-05,0.00146289,0.000534035
3.4419,0.00242376,0.00346847,0.00228399,-0.00184507,-5.0501e-05,0.000984205,-0.00245185,0.000649556,0.00447289,-0.00209482,0.000631096,0.00299013,0.00250205,0.00211515,0.00109837,0.00150916,0.00271018,0.00204078,0.00101227,-0.00178766,0.000547785,0.000970681,0.0051813,0.00118824,0.00711762,0.0092225,0.0142779,0.0127213,0.0166043,0.019678,0.0282159,0.0333434,0.0386521,0.0485587,0.0602067,0.0662899,0.0818911,0.0937727,0.10596,0.125094,0.140476,0.15981,0.175571,0.195359,0.212962,0.234751,0.252588,0.267248,0.290414,0.304127,0.321271,0.335113,0.342389,0.34832,0.353991,0.358009,0.35435,0.350631,0.339646,0.329309,0.319347,0.30479,0.289154,0.271424,0.251118,0.239409,0.215268,0.19542,0.174114,0.157639,0.141815,0.122305,0.1066,0.0941074,0.0758383,0.0678022,0.0587162,0.0492995,0.0410495,0.0290008,0.0268259,0.0216867,0.0172376,0.0135441,0.0114117,0.00631487,0.00817269,0.00547225,0.00798396,0.00753585,0.000678792,0.00440282,0.00530821,-0.00121674,0.00179733,0.00120881,-0.000241436,-0.00137102,-0.00197966,0.000514555
3.40786,0.000305425,-0.00156195,0.000694619,0.000155204,-0.00013511,0.000740942,-0.00255994,0.00346777,0.00116933,-0.00471513,-0.000503188,-0.00324531,-0.00149646,-0.00028368,0.00453704,-0.000916757,0.00021309,-0.00101285,-0.000701129,0.00205895,0.00116573,-0.0036636,0.00486672,0.00434128,0.00545081,0.00593022,0.00280453,0.0142908,0.0107773,0.0205455,0.0236413,0.0266195,0.031409,0.0349358,0.0478064,0.0553014,0.0625224,0.0766541,0.0875891,0.0978442,0.113506,0.126883,0.143499,0.160851,0.174708,0.190372,0.203117,0.22257,0.232488,0.248898,0.258883,0.270385,0.273037,0.278688,0.282519,0.284151,0.283167,0.277876,0.275005,0.267417,0.257634,0.245269,0.23425,0.217732,0.204148,0.188296,0.17273,0.156672,0.138531,0.124092,0.113721,0.100316,0.0894276,0.0728512,0.0651482,0.0539681,0.0485075,0.0373464,0.0331234,0.0290217,0.0263079,0.0189512,0.0129336,0.0130311,0.00994243,0.00571377,0.00478387,0.00435923,0.00314182,0.00333392,0.00203051,-0.00221275,0.00226417,-0.00473234,-0.00196895,0.00423635,0.000805903,2.87952e-05,0.0014452,-4.62743e-05
3.37382,0.00276919,-0.00208212,-0.00101949,-0.000708523,-0.00150686,-0.000745907,-0.00219873,-0.00204404,0.000762163,-0.00216258,-0.000962549,0.00281797,-0.00180491,0.00373294,-0.00107877,0.00201576,0.00197515,0.00283544,0.00127845,0.00220243,0.00271049,0.00405685,0.00297281,0.00019422,0.00346452,0.00633286,0.00458925,0.00894153,0.0120028,0.0154578,0.0154837,0.0241402,0.0265123,0.033225,0.0347392,0.0453965,0.0494594,0.0592298,0.0667469,0.0784441,0.0905653,0.0979018,0.109875,0.125019,0.138632,0.148213,0.159682,0.174253,0.183475,0.195345,0.205283,0.2097,0.22014,0.222687,0.227691,0.228299,0.224463,0.221344,0.216076,0.211645,0.204786,0.193196,0.18753,0.173018,0.164769,0.150626,0.136796,0.122779,0.11097,0.104883,0.0893743,0.0794974,0.0674598,0.059741,0.050568,0.0473041,0.0348567,0.0293898,0.0274249,0.0216464,0.0184548,0.0107862,0.00784312,0.00834695,0.0080247,0.00292561,0.00462929,0.00362159,0.004422,0.00248696,0.00256487,0.00558509,0.00246407,-0.000295094,0.00118974,-0.000276722,-0.00312958,0.00145631,0.00355952,-0.000836184
3.33978,-0.00210112,-0.000289621,-0.00233307,0.00153911,-0.0030939,-0.000935004,5.56622e-05,-0.00062746,0.000373305,0.0014597,0.00168751,-0.00333859,-0.00212829,0.00212025,-0.00230965,0.00726473,0.00368786,0.00396912,0.00122462,-0.00232567,0.00315184,0.000533558,-0.000463105,-0.00315795,0.00351937,0.00631976,0.00481638,0.0116842,0.00640541,0.00965963,0.0114744,0.012817,0.0187775,0.022297,0.0249978,0.0321478,0.0424068,0.0421305,0.0562443,0.0603485,0.0694479,0.0798563,0.0878987,0.0974147,0.108639,0.11357,0.126315,0.136501,0.147152,0.150862,0.161371,0.163461,0.173241,0.17622,0.18132,0.17771,0.182015,0.174892,0.172526,0.166078,0.162822,0.15362,0.144886,0.131919,0.127738,0.121081,0.107113,0.0995901,0.0874109,0.0797747,0.0694238,0.0621001,0.0548092,0.0500197,0.0410105,0.0320954,0.0264577,0.0220108,0.0209929,0.0200355,0.0134453,0.00994615,0.00821154,0.00575809,0.00611159,0.00895118,0.00287148,0.00201373,0.00307311,0.00283211,0.00147637,-0.000257119,0.000511375,0.00189319,-0.00158434,-0.000420088,0.00141829,0.002642,0.00326211,0.00243763
3.30574,0.0037581,0.00124146,0.00032929,0.00180614,0.00195858,-0.00187131,0.000647102,-0.00299584,0.000819736,0.0019746,-0.00145942,0.000822867,-0.00080691,-0.00221695,0.000870171,-0.000378613,-0.00102505,-0.0018672,0.00451798,-0.000775082,0.00203356,0.00304671,0.000393513,0.00248147,0.00437961,0.00397726,0.00487882,0.00988747,0.00858563,0.00877808,0.0117099,0.0101805,0.0133141,0.0204944,0.0205359,0.0260693,0.0321588,0.0404707,0.0393142,0.0478115,0.0545228,0.0658854,0.0712957,0.07787,0.081337,0.0914792,0.0977409,0.100598,0.110535,0.117029,0.125307,0.13306,0.130128,0.13648,0.137498,0.136264,0.136023,0.132354,0.133292,0.129117,0.122476,0.115023,0.110289,0.103873,0.0956405,0.0885235,0.082326,0.0773474,0.0684475,0.060636,0.0505652,0.0487084,0.0470837,0.0358689,0.0305002,0.0243197,0.0208959,0.0202079,0.0162781,0.0127021,0.0132144,0.0104006,0.0104564,0.00597157,0.0048811,0.00207565,0.00667078,0.00296197,0.0021805,0.00335803,0.00496091,0.00194468,0.0061675,0.00391025,0.00339217,0.00126296,0.00305746,0.0038051,0.00254521,0.00286264
3.2717,0.00533014,-0.00106961,0.00290187,0.00137242,0.00199587,-0.000356444,0.0030022,0.000840709,-0.00178835,0.00168699,-0.00161181,0.000544636,0.00138878,-0.000187803,-0.000647739,0.00145564,0.00153478,0.00188277,-0.00273499,0.00243399,0.0021707,0.00309192,0.00181342,0.00205316,0.00122628,-0.0014192,0.000201001,0.0031497,0.00919525,0.00619808,0.00977536,0.00778935,0.013666,0.013788,0.019089,0.0190007,0.018885,0.0281369,0.0326871,0.0342896,0.0421266,0.0450237,0.0498207,0.0568125,0.0620414,0.0679179,0.0722404,0.0783589,0.0870726,0.08912,0.0944595,0.098426,0.102766,0.102949,0.10428,0.102329,0.106846,0.1015,0.104517,0.0985231,0.0935573,0.0910863,0.0825914,0.0788674,0.0759134,0.0693006,0.0654113,0.0603968,0.0518386,0.0482924,0.0431307,0.0360882,0.0299209,0.0261722,0.025354,0.0190154,0.0205078,0.0138935,0.0116162,0.0111013,0.0104582,0.00587602,0.00695829,0.0085814,0.00491781,0.00632911,0.00408875,0.00773875,0.00522384,0.0081857,0.0032769,0.00851541,0.00709003,0.00956296,0.00553727,0.00437792,0.0079766,0.00694941,0.007156,0.0055382
3.23766,-0.000144448,-0.00221878,9.21351e-05,6.39256e-05,0.00186502,0.000853056,0.00174688,0.0008626,0.000610152,-0.00171432,0.00125862,-0.00238203,-0.00108297,-0.00150765,0.00180877,0.00422313,0.00232824,0.00140553,0.00331797,0.000683514,0.00267207,0.00442436,0.000206877,-0.000508436,-0.00209185,0.000267361,0.000889529,0.00372403,0.00389799,0.000981669,0.00645193,0.00555585,0.00806996,0.00875755,0.0145103,0.0157747,0.0169741,0.0201437,0.0249862,0.0271057,0.035293,0.0372344,0.0399988,0.0439211,0.0465641,0.0544395,0.0560484,0.0609187,0.0651822,0.070424,0.0758893,0.0760208,0.0745798,0.0756399,0.0785919,0.0775493,0.0767851,0.0804703,0.0729015,0.0751124,0.0739525,0.0689826,0.0637633,0.0613491,0.0551863,0.0535214,0.0481639,0.0432764,0.0384891,0.0333994,0.0319647,0.0275917,0.0257732,0.0222815,0.0161115,0.0157435,0.0160473,0.0124278,0.0120839,0.00958896,0.0102891,0.00984958,0.00753803,0.00947155,0.00833018,0.00682813,0.0101834,0.00657527,0.009555,0.0106774,0.011336,0.0137987,0.0123489,0.00897535,0.0126361,0.0138562,0.012786,0.0147513,0.0135394,0.0131391
